chr	3utr_start	3utr_end	gene_name
chr16	87863628	87866575	SLC7A5
chr16	88941265	88943383	CBFA2T3
chr16	89603318	89604129	SPG7
chr16	89603318	89604129	SPG7
chr16	89629450	89630949	RPL13
chr16	89629450	89630360	RPL13
chr16	89663029	89663654	CPNE7
chr16	89663029	89663654	CPNE7
chr16	89663029	89663654	CPNE7
chr16	89663029	89663654	CPNE7
chr16	89663029	89663654	CPNE7
chr17	10616611	10618769	TMEM220
chr17	10725791	10728548	PIRT
chr17	1367391	1369019	MYO1C
chr17	1367479	1369019	MYO1C
chr17	15879873	15881360	ZSWIM7
chr17	15932470	15935609	NCOR1
chr17	1640979	1641893	WDR81
chr17	1640979	1641782	WDR81
chr17	1640979	1641888	WDR81
chr17	1640979	1641886	WDR81
chr17	1657828	1658562	SERPINF2
chr17	17088208	17095962	MPRIP
chr17	17088208	17095962	MPRIP
chr17	17250261	17250975	NT5M
chr17	17408876	17409104	PEMT
chr17	17408878	17409147	PEMT
chr17	17746827	17750948	TOM1L2
chr17	18167405	18169518	MIEF2
chr17	18168078	18169095	MIEF2
chr17	18168078	18169866	MIEF2
chr17	1945898	1946724	DPH1
chr17	1946398	1946724	OVCA2
chr17	20902909	20906343	USP22
chr17	21094466	21095343	DHRS7B
chr17	21100592	21101636	TMEM11
chr17	21217542	21218552	MAP2K3
chr17	21319956	21323179	KCNJ12
chr17	21319956	21323179	KCNJ12
chr17	21431570	21438560	C17orf51
chr17	21431570	21438560	C17orf51
chr17	21431570	21438560	C17orf51
chr17	21431570	21438560	C17orf51
chr17	2282814	2284344	SGSM2
chr17	2282814	2284352	SGSM2
chr17	2282814	2284344	SGSM2
chr17	2282814	2284352	SGSM2
chr17	26880404	26881237	PIGS
chr17	27076595	27077974	TRAF4
chr17	27084407	27085287	FAM222B
chr17	27206352	27207578	FLOT2
chr17	27206352	27207578	FLOT2
chr17	27232267	27233200	PHF12
chr17	27400536	27401787	MYO18A
chr17	27952955	27957858	SSH2
chr17	27952955	27957858	SSH2
chr17	28791832	28797007	CPD
chr17	28846956	28847450	GOSR1
chr17	2936685	2941033	RAP1GAP2
chr17	29701173	29704695	NF1
chr17	29701173	29704695	NF1
chr17	30187922	30190377	UTP6
chr17	30648248	30651680	RHBDL3
chr17	30648248	30651675	RHBDL3
chr17	30648248	30651680	RHBDL3
chr17	30648248	30651675	RHBDL3
chr17	30696778	30708905	ZNF207
chr17	30819539	30821776	MYO1D
chr17	30819539	30821776	MYO1D
chr17	31268011	31271333	TMEM98
chr17	33289704	33290205	ZNF830
chr17	33455771	33459455	NLE1
chr17	33455771	33459455	NLE1
chr17	33458365	33459455	NLE1
chr17	33455771	33459455	NLE1
chr17	33592907	33600674	SLFN5
chr17	34851248	34851666	ZNHIT3
chr17	34851476	34852094	MYO19
chr17	34851248	34851666	ZNHIT3
chr17	34851476	34852094	MYO19
chr17	35441922	35444250	ACACA
chr17	35441928	35444250	ACACA
chr17	35441922	35444250	ACACA
chr17	35441928	35444250	ACACA
chr17	35443751	35444250	ACACA
chr17	35874899	35879042	SYNRG
chr17	36869364	36871009	MLLT6
chr17	36869364	36871009	MLLT6
chr17	36881851	36886056	MLLT6
chr17	36956686	36958344	CWC25
chr17	3763608	3765504	CAMKK1
chr17	3763608	3765504	CAMKK1
chr17	3763608	3765504	CAMKK1
chr17	3763608	3765504	CAMKK1
chr17	3768450	3769197	CAMKK1
chr17	37827374	37829055	PGAP3
chr17	37827375	37829055	PGAP3
chr17	3799885	3801107	P2RX1
chr17	38245709	38248880	THRA
chr17	38512478	38513048	RARA
chr17	38512478	38512583	RARA
chr17	38512478	38513094	RARA
chr17	38512478	38513047	RARA
chr17	38544767	38545770	TOP2A
chr17	38710020	38710993	CCR7
chr17	38781213	38785036	SMARCE1
chr17	3907738	3910183	ZZEF1
chr17	39279342	39279768	KRTAP4-12
chr17	39295684	39296121	KRTAP4-6
chr17	39323483	39323836	KRTAP4-3
chr17	39333697	39334005	KRTAP4-2
chr17	39333697	39334005	KRTAP4-2
chr17	39471172	39471584	KRTAP17-1
chr17	39549975	39550267	KRT31
chr17	40023160	40024062	ACLY
chr17	40125942	40129749	CNP
chr17	40175911	40177659	NKIRAS2
chr17	40175911	40177076	NKIRAS2
chr17	40175726	40176283	NKIRAS2
chr17	40175911	40176792	NKIRAS2
chr17	40175911	40176851	NKIRAS2
chr17	40175911	40177659	NKIRAS2
chr17	40175911	40177076	NKIRAS2
chr17	40265125	40265666	KAT2A
chr17	40341105	40341720	GHDC
chr17	40341105	40341939	GHDC
chr17	40341105	40341939	GHDC
chr17	40465341	40467762	STAT3
chr17	40673138	40673503	ATP6V0A1
chr17	40673138	40674600	ATP6V0A1
chr17	40673138	40674629	ATP6V0A1
chr17	40723621	40725257	MLX
chr17	40993595	40995256	PSME3
chr17	40993595	40995774	PSME3
chr17	41143733	41145707	RUNDC1
chr17	41369820	41372061	TMEM106A
chr17	4172553	4175811	UBE2G1
chr17	4172553	4175811	UBE2G1
chr17	41878810	41879068	MPP3
chr17	41939279	41940997	CD300LG
chr17	41952724	41955174	MPP2
chr17	42268232	42269066	TMUB2
chr17	42268232	42269094	TMUB2
chr17	42980185	42982758	CCDC103
chr17	43220938	43221548	ACBD4
chr17	43220938	43221548	ACBD4
chr17	43227637	43229468	HEXIM1
chr17	44101537	44105700	MAPT
chr17	44833189	44834830	NSF
chr17	44962485	44964096	WNT9B
chr17	45195068	45198300	CDC27
chr17	45197620	45198300	CDC27
chr17	45195068	45198300	CDC27
chr17	45197620	45198300	CDC27
chr17	45387570	45389182	ITGB3
chr17	45387570	45389182	ITGB3
chr17	45822732	45823485	TBX21
chr17	46029332	46030288	PRR15L
chr17	46198870	46199497	SNX11
chr17	46198870	46200436	SNX11
chr17	46198870	46200105	SNX11
chr17	46652874	46654083	HOXB4
chr17	46698517	46700261	HOXB9
chr17	46940367	46942607	CALCOCO2
chr17	47006677	47007836	SNF8
chr17	47283750	47284118	GNGT2
chr17	47676245	47677739	SPOP
chr17	47676245	47677739	SPOP
chr17	47676245	47677739	SPOP
chr17	47677367	47677739	SPOP
chr17	48166473	48167844	ITGA3
chr17	48166629	48167093	ITGA3
chr17	48745202	48745284	ABCC3
chr17	5286518	5288057	RABEP1
chr17	5286518	5288057	RABEP1
chr17	5286518	5288057	RABEP1
chr17	5344231	5347524	DHX33
chr17	5344231	5347524	DHX33
chr17	5344231	5347524	DHX33
chr17	53796987	53798026	TMEM100
chr17	53797278	53798026	TMEM100
chr17	53853461	53854735	PCTP
chr17	54965269	54969060	TRIM25
chr17	55938603	55940646	CUEDC1
chr17	57684533	57685706	DHX40
chr17	57684533	57684619	DHX40
chr17	57684533	57685706	DHX40
chr17	57771213	57773671	CLTC
chr17	57771213	57773671	CLTC
chr17	57774666	57774799	PTRH2
chr17	58326418	58327077	USP32
chr17	58520519	58524941	APPBP2
chr17	58520519	58524941	APPBP2
chr17	58520519	58524941	APPBP2
chr17	59942730	59944917	INTS2
chr17	60019965	60023828	MED13
chr17	61499316	61505060	TANC2
chr17	61509664	61511762	CYB561
chr17	61509664	61511762	CYB561
chr17	61510924	61511943	CYB561
chr17	61574727	61574981	ACE
chr17	61574727	61574979	ACE
chr17	61771137	61773663	MAP3K3
chr17	61773261	61775911	LIMD2
chr17	62006099	62006585	CD79B
chr17	62079121	62081664	C17orf72
chr17	62079121	62081664	C17orf72
chr17	62079121	62081664	C17orf72
chr17	62116501	62121347	ERN1
chr17	62116501	62121347	ERN1
chr17	63524680	63526093	AXIN2
chr17	6353681	6354789	FAM64A
chr17	6481470	6483066	KIAA0753
chr17	65066553	65074367	HELZ
chr17	6546339	6547861	TXNDC17
chr17	6546634	6547786	MED31
chr17	6588031	6589525	SLC13A5
chr17	66526590	66528903	PRKAR1A
chr17	66526590	66529572	PRKAR1A
chr17	66526590	66529572	PRKAR1A
chr17	66863432	66864225	ABCA8
chr17	68172464	68176189	KCNJ2
chr17	68172464	68176189	KCNJ2
chr17	68172464	68176189	KCNJ2
chr17	7076749	7076977	ASGR1
chr17	7128416	7128585	ACADVL
chr17	7128416	7128592	ACADVL
chr17	7128416	7128583	ACADVL
chr17	7128416	7128585	ACADVL
chr17	7128416	7128592	ACADVL
chr17	7138346	7138944	PHF23
chr17	7138605	7138944	PHF23
chr17	72205968	72206794	RPL38
chr17	72256348	72258155	TTYH2
chr17	72256348	72256790	TTYH2
chr17	72575503	72576140	CD300LD
chr17	72690455	72691234	CD300LF
chr17	72690456	72691390	CD300LF
chr17	72690455	72691234	CD300LF
chr17	72690456	72691390	CD300LF
chr17	72690455	72691234	CD300LF
chr17	72690456	72691390	CD300LF
chr17	72691175	72691390	CD300LF
chr17	72691863	72691955	CD300LF
chr17	72766685	72767862	NAT9
chr17	72766685	72767862	NAT9
chr17	72838161	72838573	GRIN2C
chr17	72946838	72947664	HID1
chr17	73702601	73704139	SAP30BP
chr17	73702601	73704134	SAP30BP
chr17	73702601	73704139	SAP30BP
chr17	73702601	73704134	SAP30BP
chr17	74132413	74133433	FOXJ1
chr17	74138533	74141315	RNF157
chr17	74138533	74141315	RNF157
chr17	74466977	74467714	RHBDF2
chr17	74668632	74673669	MXRA7
chr17	74668632	74673669	MXRA7
chr17	74668632	74673669	MXRA7
chr17	74668632	74673669	MXRA7
chr17	74668632	74673669	MXRA7
chr17	74668632	74673669	MXRA7
chr17	74668632	74673669	MXRA7
chr17	74668632	74673669	MXRA7
chr17	74668632	74673669	MXRA7
chr17	74668632	74673669	MXRA7
chr17	7490869	7491510	MPDU1
chr17	7494547	7495147	FXR2
chr17	7536551	7536690	SHBG
chr17	76106538	76109228	TMC6
chr17	76420141	76420635	PGS1
chr17	76849058	76851748	TIMP2
chr17	77758841	77761782	CBX2
chr17	77765930	77768433	CBX8
chr17	77906141	77914657	TBC1D16
chr17	78183062	78184250	SGSH
chr17	78293280	78295263	RNF213
chr17	78367298	78369112	RNF213
chr17	79082313	79082627	BAIAP2
chr17	79082798	79083038	BAIAP2
chr17	7923445	7923657	GUCY2D
chr17	79285073	79287450	TMEM105
chr17	79285073	79287450	TMEM105
chr17	79285073	79287450	TMEM105
chr17	79285073	79287450	TMEM105
chr17	79285073	79287450	TMEM105
chr17	79285073	79287450	TMEM105
chr17	79506910	79507844	C17orf70
chr17	79506910	79507844	C17orf70
chr17	79780286	79781122	FAM195B
chr17	79780292	79780783	FAM195B
chr17	79791367	79791604	PPP1R27
chr17	79876145	79880480	MAFG
chr17	79876145	79880480	MAFG
chr17	79890259	79891089	PYCR1
chr17	79890810	79891089	PYCR1
chr17	79910387	79910836	NOTUM
chr17	80005777	80006601	RFNG
chr17	80005777	80006601	RFNG
chr17	80278899	80280036	SECTM1
chr17	80278899	80280036	SECTM1
chr17	80347098	80350273	OGFOD3
chr17	80349885	80350410	OGFOD3
chr17	80347098	80350273	OGFOD3
chr17	80559375	80562483	FOXK2
chr17	80559375	80562483	FOXK2
chr17	81052320	81052864	METRNL
chr17	8783412	8783955	PIK3R5
chr17	906757	909319	ABR
chr17	906766	909319	ABR
chr18	10550217	10552757	NAPG
chr18	11881134	11885684	GNAL
chr18	12792151	12794276	PTPN2
chr18	13882042	13884623	MC2R
chr18	19230857	19231551	ABHD3
chr18	19444627	19450918	MIB1
chr18	19444627	19450918	MIB1
chr18	19444627	19450918	MIB1
chr18	19444627	19450918	MIB1
chr18	19444627	19450918	MIB1
chr18	19444627	19450918	MIB1
chr18	19444627	19450918	MIB1
chr18	19444627	19450918	MIB1
chr18	19444627	19450918	MIB1
chr18	21061243	21063104	RIOK3
chr18	21712538	21715574	TTC39C
chr18	21937088	21938454	OSBPL1A
chr18	21937088	21938454	OSBPL1A
chr18	22030811	22033499	IMPACT
chr18	25530929	25532116	CDH2
chr18	25531044	25532116	CDH2
chr18	28569973	28574140	DSC3
chr18	28569973	28574140	DSC3
chr18	29056223	29058665	DSG3
chr18	29056223	29058665	DSG3
chr18	31326559	31331156	ASXL3
chr18	32446125	32448776	DTNA
chr18	32720333	32723434	MAPRE2
chr18	32912175	32917195	ZNF24
chr18	32912190	32917195	ZNF24
chr18	32912175	32917195	ZNF24
chr18	32912190	32917195	ZNF24
chr18	32946660	32948314	ZNF396
chr18	34802190	34805287	KIAA1328
chr18	34802190	34805287	KIAA1328
chr18	39661101	39667794	PIK3C3
chr18	39661101	39667794	PIK3C3
chr18	40847842	40850305	SYT4
chr18	42643663	42648475	SETBP1
chr18	42643663	42648475	SETBP1
chr18	43329916	43332485	SLC14A1
chr18	43329916	43331141	SLC14A1
chr18	43329916	43330295	SLC14A1
chr18	43329916	43332485	SLC14A1
chr18	43427573	43432431	EPG5
chr18	43427573	43432431	EPG5
chr18	43563501	43565416	PSTPIP2
chr18	44633773	44635052	HDHD2
chr18	44633773	44635052	HDHD2
chr18	45553043	45555630	ZBTB7C
chr18	52568739	52571588	CCDC68
chr18	56415074	56417371	MALT1
chr18	60052267	60058516	TNFRSF11A
chr18	6029385	6032113	L3MBTL4
chr18	6029385	6032113	L3MBTL4
chr18	60994958	60999014	KDSR
chr18	61471869	61472604	SERPINB7
chr18	72776424	72777625	ZNF407
chr18	72776424	72777625	ZNF407
chr18	73121430	73122818	SMIM21
chr18	77662419	77663975	PQLC1
chr18	77662419	77663975	PQLC1
chr18	77662419	77663975	PQLC1
chr18	77730451	77730822	HSBP1L1
chr18	9954208	9960018	VAPA
chr18	9954208	9960018	VAPA
chr18	9954208	9960018	VAPA
chr18	9954208	9960018	VAPA
chr19	10596795	10597327	KEAP1
chr19	10596801	10597327	KEAP1
chr19	10623622	10624490	S1PR5
chr19	10663743	10664094	ATG4D
chr19	10663760	10664626	KRI1
chr19	11040378	11040930	C19orf52
chr19	11040378	11040930	C19orf52
chr19	11475055	11476374	DKFZP761J1410
chr19	11892721	11894893	ZNF441
chr19	12799730	12800029	FBXW9
chr19	1299944	1301430	EFNA2
chr19	1376517	1376916	MUM1
chr19	13883095	13885096	MRI1
chr19	13883095	13883680	MRI1
chr19	14042284	14043517	PODNL1
chr19	14042284	14043517	PODNL1
chr19	14072349	14073506	RFX1
chr19	14072349	14073506	RFX1
chr19	1473199	1475030	C19orf25
chr19	1473199	1475030	C19orf25
chr19	1473199	1475030	C19orf25
chr19	1474153	1475030	C19orf25
chr19	14862314	14862483	EMR2
chr19	15166900	15169104	CASP14
chr19	15270443	15271472	NOTCH3
chr19	1535249	1535455	PLK5
chr19	15357867	15360090	BRD4
chr19	15357867	15360090	BRD4
chr19	15464195	15465725	AKAP8
chr19	15464195	15465725	AKAP8
chr19	15579455	15580178	PGLYRP2
chr19	16628699	16629969	CHERP
chr19	16630904	16632161	C19orf44
chr19	17001432	17003417	F2RL3
chr19	17430465	17434110	DDA1
chr19	18004686	18005983	SLC5A5
chr19	18169804	18170417	IL12RB1
chr19	18260536	18262502	MAST3
chr19	18260536	18262502	MAST3
chr19	18260536	18262502	MAST3
chr19	18307593	18308279	RAB3A
chr19	18417039	18418273	LSM4
chr19	18417039	18418273	LSM4
chr19	18679441	18680188	KXD1
chr19	18977329	18979045	UPF1
chr19	18977329	18979045	UPF1
chr19	1924283	1926016	SCAMP4
chr19	1924283	1926011	SCAMP4
chr19	1924283	1926016	SCAMP4
chr19	1924283	1926011	SCAMP4
chr19	19366449	19368625	HAPLN4
chr19	19375174	19375472	TM6SF2
chr19	1985446	1986486	BTBD2
chr19	2037469	2037737	MKNK2
chr19	2071036	2073393	MOB3A
chr19	2071036	2073393	MOB3A
chr19	2071036	2073393	MOB3A
chr19	2071036	2073393	MOB3A
chr19	2071036	2073393	MOB3A
chr19	2071036	2073393	MOB3A
chr19	2274630	2275678	C19orf35
chr19	2425621	2426945	TIMM13
chr19	2426086	2426237	TMPRSS9
chr19	2425621	2426945	TIMM13
chr19	2425621	2426945	TIMM13
chr19	2425621	2426945	TIMM13
chr19	24310782	24312654	ZNF254
chr19	2511216	2515019	GNG7
chr19	2511216	2515019	GNG7
chr19	2734521	2736937	SLC39A3
chr19	2754711	2755931	SGTA
chr19	2853950	2860482	ZNF555
chr19	2853950	2860482	ZNF555
chr19	3121177	3124002	GNA11
chr19	3293332	3296334	CELF5
chr19	3462767	3469215	NFIC
chr19	34890941	34893061	GPI
chr19	3534834	3538328	FZR1
chr19	3534834	3538328	FZR1
chr19	3534834	3538328	FZR1
chr19	3534834	3538328	FZR1
chr19	3534834	3538328	FZR1
chr19	3594503	3595685	TBXA2R
chr19	3594777	3594833	TBXA2R
chr19	36040944	36041516	ATP4A
chr19	36113895	36116251	HAUS5
chr19	36486524	36487220	SDHAF1
chr19	38696880	38699012	SIPA1L3
chr19	39220072	39222223	ACTN4
chr19	3924590	3928077	ATCAY
chr19	39888339	39891277	MED29
chr19	39915934	39916154	PLEKHG2
chr19	40521688	40523514	ZNF546
chr19	40534166	40540263	ZNF780B
chr19	40534166	40540263	ZNF780B
chr19	40736223	40739778	AKT2
chr19	40736223	40739778	AKT2
chr19	40739747	40739778	AKT2
chr19	41828620	41830788	CCDC97
chr19	42375445	42376994	RPS19
chr19	4268693	4269087	CCDC94
chr19	4268693	4269087	CCDC94
chr19	42730568	42732353	ZNF526
chr19	4323640	4323833	FSD1
chr19	4360366	4361596	SH3GL1
chr19	4360366	4361596	SH3GL1
chr19	4360366	4361596	SH3GL1
chr19	44039839	44040282	ZNF575
chr19	44979853	44980618	ZNF180
chr19	4502203	4504470	PLIN4
chr19	45853094	45854886	ERCC2
chr19	45853094	45854886	ERCC2
chr19	45853094	45854886	ERCC2
chr19	45853094	45854886	ERCC2
chr19	45853094	45854886	ERCC2
chr19	45976270	45978436	FOSB
chr19	45976270	45978436	FOSB
chr19	46029435	46030241	VASP
chr19	46030684	46032313	OPA3
chr19	46386865	46387277	IRF2BP1
chr19	46969747	46971795	PNMAL1
chr19	46969754	46971817	PNMAL1
chr19	47260195	47261742	FKRP
chr19	47260195	47261170	FKRP
chr19	47260195	47261742	FKRP
chr19	47260195	47261170	FKRP
chr19	48700516	48700877	C19orf68
chr19	48713743	48715232	CARD8
chr19	48714043	48714966	CARD8
chr19	48885826	48886549	KDELR1
chr19	50410081	50411495	NUP62
chr19	50550316	50552029	ZNF473
chr19	50931593	50934570	SPIB
chr19	50931593	50934570	SPIB
chr19	50931593	50934570	SPIB
chr19	50985516	50986585	EMC10
chr19	50985405	50986608	EMC10
chr19	50985516	50986585	EMC10
chr19	50985405	50986608	EMC10
chr19	51381815	51383823	KLK2
chr19	51381664	51383823	KLK2
chr19	51515994	51518055	KLK10
chr19	51515994	51518055	KLK10
chr19	51532347	51532557	KLK12
chr19	51559462	51560032	KLK13
chr19	51559462	51560032	KLK13
chr19	51559793	51559843	KLK13
chr19	51771851	51772584	SIGLECL1
chr19	54377752	54379691	MYADM
chr19	54377752	54379689	MYADM
chr19	54410149	54410906	PRKCG
chr19	54486103	54493469	CACNG8
chr19	54486103	54493469	CACNG8
chr19	54486103	54493469	CACNG8
chr19	54844455	54844842	LILRA4
chr19	55179470	55179848	LILRB4
chr19	55525072	55526288	GP6
chr19	55598982	55599290	EPS8L1
chr19	55598982	55599216	EPS8L1
chr19	55598982	55599287	EPS8L1
chr19	55741147	55741895	PPP6R1
chr19	55861069	55862168	COX6B2
chr19	55861069	55862168	COX6B2
chr19	57037317	57041590	ZNF471
chr19	57037317	57041590	ZNF471
chr19	57089951	57094262	ZNF470
chr19	57089951	57094262	ZNF470
chr19	57321450	57325042	PEG3
chr19	57321450	57325042	PEG3
chr19	57321450	57325042	PEG3
chr19	57642812	57643294	USP29
chr19	57803598	57804937	ZNF460
chr19	57840633	57842144	ZNF543
chr19	58102643	58105145	ZIK1
chr19	58102643	58105145	ZIK1
chr19	58208734	58212513	ZNF154
chr19	58266055	58269527	ZNF776
chr19	58595205	58596051	ZSCAN18
chr19	5909153	5910864	VMAC
chr19	5916149	5917620	RANBP3
chr19	5916149	5917620	RANBP3
chr19	6440074	6441985	SLC25A23
chr19	6467217	6467514	DENND1C
chr19	6751222	6751537	TRIP10
chr19	6751222	6751534	TRIP10
chr19	7112265	7117066	INSR
chr19	7112265	7117066	INSR
chr19	7112265	7117066	INSR
chr19	9676457	9676615	ZNF121
chr20	10036308	10036470	ANKEF1
chr20	10036308	10037410	ANKEF1
chr20	10381656	10385894	MKKS
chr20	13370038	13371006	TASP1
chr20	1422806	1424393	NSFL1C
chr20	1455235	1456811	SIRPB2
chr20	18464202	18465287	POLR3F
chr20	18467183	18470407	RBBP9
chr20	18467183	18470407	RBBP9
chr20	1959404	1960968	PDYN
chr20	20015011	20016838	CRNKL1
chr20	2124429	2129201	STK35
chr20	23026269	23028413	THBD
chr20	23026269	23028413	THBD
chr20	24646140	24647252	SYNDIG1
chr20	24943560	24944448	APMAP
chr20	24943560	24944448	APMAP
chr20	25026573	25027477	ACSS1
chr20	25056103	25056896	VSX1
chr20	2797659	2800930	TMEM239
chr20	2797659	2800930	TMEM239
chr20	29964966	29965211	DEFB119
chr20	30421600	30422492	MYLK2
chr20	30421600	30422492	MYLK2
chr20	30585260	30591190	XKR7
chr20	30585260	30591190	XKR7
chr20	30919122	30922814	KIF3B
chr20	307516	310865	SOX12
chr20	307516	310865	SOX12
chr20	307516	310865	SOX12
chr20	32244892	32245634	NECAB3
chr20	32244892	32245634	NECAB3
chr20	32676103	32677535	EIF2S2
chr20	32856973	32857150	ASIP
chr20	33095599	33099198	ITCH
chr20	33095599	33099198	ITCH
chr20	33148345	33148669	PIGU
chr20	33298111	33301243	TP53INP2
chr20	33589991	33590240	MYH7B
chr20	33590206	33590948	TRPC4AP
chr20	34236846	34240445	RBM12
chr20	34535549	34538303	PHF20
chr20	35240720	35242268	SLA2
chr20	35240921	35242371	SLA2
chr20	35280168	35281922	NDRG3
chr20	35405844	35414887	SOGA1
chr20	35517789	35517806	TLDC2
chr20	35521264	35522638	TLDC2
chr20	35944818	35945663	MANBAL
chr20	36145818	36147312	BLCAP
chr20	36718277	36720768	RPRD1B
chr20	36756862	36758620	TGM2
chr20	39803149	39804361	PLCG1
chr20	39813555	39813830	ZHX3
chr20	39987506	39989222	LPIN3
chr20	39988605	39989907	EMILIN3
chr20	40030740	40033232	CHD6
chr20	418083	418242	TBC1D20
chr20	416123	419229	TBC1D20
chr20	416123	419229	TBC1D20
chr20	416123	419229	TBC1D20
chr20	42169768	42170535	L3MBTL1
chr20	43058305	43061485	HNF4A
chr20	43058305	43061485	HNF4A
chr20	43058305	43061485	HNF4A
chr20	43058305	43061485	HNF4A
chr20	43380448	43384774	RIMS4
chr20	43703817	43708600	STK4
chr20	43805010	43805185	PI3
chr20	43852022	43852066	SEMG2
chr20	44038780	44039250	DBNDD2
chr20	44038571	44039250	DBNDD2
chr20	45186471	45188660	SLC13A3
chr20	45313003	45315391	TP53RK
chr20	47980413	47989519	KCNB1
chr20	47980413	47989519	KCNB1
chr20	47980413	47989519	KCNB1
chr20	47980413	47989519	KCNB1
chr20	47980413	47989519	KCNB1
chr20	48120410	48124456	PTGIS
chr20	48120410	48124456	PTGIS
chr20	49367025	49370278	PARD6B
chr20	49367025	49370278	PARD6B
chr20	50213052	50217749	ATP9A
chr20	5170880	5178533	CDS2
chr20	5170880	5178533	CDS2
chr20	52103682	52111869	TSHZ2
chr20	53267018	53267710	DOK5
chr20	54941343	54943719	FAM210B
chr20	55093321	55093943	RTFDC1
chr20	57600521	57603896	ATP5E
chr20	57600521	57603896	ATP5E
chr20	58645963	58648008	C20orf197
chr20	6021423	6021667	LRRN4
chr20	60292561	60293803	RP11-429E11.3
chr20	60292561	60293803	RP11-429E11.3
chr20	60292561	60293803	RP11-429E11.3
chr20	60292561	60293803	RP11-429E11.3
chr20	60292561	60293803	RP11-429E11.3
chr20	60292561	60293803	RP11-429E11.3
chr20	60512001	60515673	CDH4
chr20	6055491	6057819	FERMT1
chr20	61391619	61394123	NTSR1
chr20	61391619	61394123	NTSR1
chr20	62562921	62567384	DNAJC5
chr20	8862496	8865547	PLCB1
chr20	9459656	9461889	PLCB4
chr20	9459656	9461889	PLCB4
chr20	9510467	9511171	LAMP5
chr20	9510467	9511171	LAMP5
chr21	17250794	17252377	USP25
chr21	18938010	18942418	CXADR
chr21	19161283	19165731	C21orf91
chr21	19161283	19165731	C21orf91
chr21	22910278	22915650	NCAM2
chr21	27086984	27089874	JAM2
chr21	27252860	27253980	APP
chr21	27253641	27253980	APP
chr21	27253642	27253980	APP
chr21	30244512	30248706	N6AMT1
chr21	30547213	30548210	MAP3K7CL
chr21	30715154	30718469	BACH1
chr21	31852017	31852363	KRTAP19-1
chr21	31970908	31971004	KRTAP6-2
chr21	31970908	31971004	KRTAP6-2
chr21	34001073	34004111	SYNJ1
chr21	34400142	34401504	OLIG2
chr21	34896315	34897071	GART
chr21	35209292	35210798	ITSN1
chr21	35260604	35272165	ITSN1
chr21	35260604	35260912	ITSN1
chr21	35260604	35272165	ITSN1
chr21	36088780	36090525	CLIC6
chr21	36160097	36164431	RUNX1
chr21	38123188	38126546	HLCS
chr21	38123492	38126546	HLCS
chr21	38431469	38437881	PIGP
chr21	38979677	38997460	KCNJ6
chr21	38979677	38997460	KCNJ6
chr21	39672311	39679279	KCNJ15
chr21	39751948	39755324	ERG
chr21	39751948	39755324	ERG
chr21	42647551	42654445	BACE2
chr21	42647551	42654445	BACE2
chr21	42647551	42654445	BACE2
chr21	43782390	43782587	TFF1
chr21	45402273	45406417	AGPAT3
chr21	45402273	45406417	AGPAT3
chr21	45402273	45406417	AGPAT3
chr21	45523412	45526433	TRAPPC10
chr21	45917774	45919665	TSPEAR
chr21	46645461	46646475	ADARB1
chr21	46645470	46646475	ADARB1
chr21	46642112	46646475	ADARB1
chr21	46683842	46687365	POFUT2
chr21	46683842	46685550	POFUT2
chr21	46683842	46685396	POFUT2
chr22	21351637	21353327	LZTR1
chr22	24810591	24813708	SPECC1L
chr22	26118417	26125261	ADRBK2
chr22	26118417	26125261	ADRBK2
chr22	29563094	29564321	KREMEN1
chr22	29563094	29564321	KREMEN1
chr22	29563094	29564321	KREMEN1
chr22	30125558	30127828	CABP7
chr22	30126944	30127213	ZMAT5
chr22	30636435	30639639	LIF
chr22	33255364	33259030	TIMP3
chr22	35481686	35483380	ISX
chr22	36055643	36064456	APOL6
chr22	36055643	36064456	APOL6
chr22	36055643	36064456	APOL6
chr22	36055643	36064456	APOL6
chr22	36055643	36064456	APOL6
chr22	36134782	36140241	RBFOX2
chr22	36134782	36140241	RBFOX2
chr22	37576206	37576907	C1QTNF6
chr22	37576206	37578227	C1QTNF6
chr22	37576206	37576907	C1QTNF6
chr22	37576206	37578227	C1QTNF6
chr22	37576206	37576907	C1QTNF6
chr22	37576206	37578227	C1QTNF6
chr22	37576206	37576907	C1QTNF6
chr22	37576206	37578227	C1QTNF6
chr22	37576206	37578227	C1QTNF6
chr22	37576206	37578227	C1QTNF6
chr22	37578191	37578227	C1QTNF6
chr22	37576206	37578227	C1QTNF6
chr22	38051691	38052124	SH3BP1
chr22	38615297	38617475	TMEM184B
chr22	38822331	38822799	KCNJ4
chr22	39069241	39069851	CBY1
chr22	39069241	39069859	CBY1
chr22	39081547	39083906	JOSD1
chr22	39174512	39175453	DNAL4
chr22	39214456	39218613	NPTXR
chr22	39214456	39218613	NPTXR
chr22	39257454	39262213	CBX6
chr22	39257454	39262213	CBX6
chr22	39257454	39262213	CBX6
chr22	39257454	39262213	CBX6
chr22	39619363	39621318	PDGFB
chr22	39619363	39621318	PDGFB
chr22	39620939	39621318	PDGFB
chr22	39777919	39781593	SYNGR1
chr22	39826227	39827887	TAB1
chr22	39826227	39827887	TAB1
chr22	39909521	39909871	MIEF1
chr22	40082410	40085735	CACNA1I
chr22	40082410	40085742	CACNA1I
chr22	40367088	40369725	GRAP2
chr22	40367088	40369725	GRAP2
